rental_id,rental_date,return_date,rental_days,customer_id,customer_name,store_id,store_location,film_id,film_title,category_id,category_name,payment_id,payment_date,payment_amount
139,"2005-05-25 23:00:21","2005-05-29 17:12:21",4,257,"MARSHA DOUGLAS",1,"Lethbridge, Canada",73,"BINGO TALENTED",14,Sci-Fi,6919,"2005-05-25 23:00:21",2.99
140,"2005-05-25 23:34:22","2005-05-27 01:10:22",2,354,"JUSTIN NGO",1,"Lethbridge, Canada",142,"CHICKEN HELLFIGHTERS",6,Documentary,9551,"2005-05-25 23:34:22",0.99
141,"2005-05-25 23:34:53","2005-06-02 01:57:53",8,89,"JULIA FLORES",2,"Woodridge, Australia",176,"CONGENIALITY QUEST",15,Sports,2409,"2005-05-25 23:34:53",2.99
142,"2005-05-25 23:43:47","2005-05-29 00:46:47",4,472,"GREG ROBINS",2,"Woodridge, Australia",963,"WATCH TRACY",2,Animation,12749,"2005-05-25 23:43:47",0.99
143,"2005-05-25 23:45:52","2005-05-27 21:41:52",2,297,"SHERRI RHODES",1,"Lethbridge, Canada",186,"CRAFT OUTFIELD",7,Drama,8047,"2005-05-25 23:45:52",0.99
144,"2005-05-25 23:49:56","2005-06-01 21:41:56",7,357,"KEITH RICO",1,"Lethbridge, Canada",368,"GONE TROUBLE",7,Drama,9637,"2005-05-25 23:49:56",2.99
145,"2005-05-25 23:59:03","2005-05-31 02:56:03",6,82,"KATHRYN COLEMAN",1,"Lethbridge, Canada",852,"STRANGELOVE DESIRE",3,Children,2218,"2005-05-25 23:59:03",2.99
146,"2005-05-26 00:07:11","2005-06-04 00:20:11",9,433,"DON BONE",1,"Lethbridge, Canada",313,"FIDELITY DEVIL",11,Horror,11666,"2005-05-26 00:07:11",8.99
147,"2005-05-26 00:17:50","2005-05-29 23:21:50",3,274,"NAOMI JENNINGS",1,"Lethbridge, Canada",138,"CHARIOTS CONSPIRACY",14,Sci-Fi,7402,"2005-05-26 00:17:50",2.99
148,"2005-05-26 00:25:23","2005-06-01 19:29:23",6,142,"APRIL BURNS",2,"Woodridge, Australia",924,"UNFORGIVEN ZOOLANDER",14,Sci-Fi,3832,"2005-05-26 00:25:23",0.99
149,"2005-05-26 00:28:05","2005-06-02 21:30:05",7,319,"RONALD WEINER",1,"Lethbridge, Canada",242,"DOOM DANCING",5,Comedy,8624,"2005-05-26 00:28:05",3.99
150,"2005-05-26 00:28:39","2005-06-01 02:10:39",6,429,"FREDERICK ISBELL",1,"Lethbridge, Canada",202,"DADDY PITTSBURGH",5,Comedy,11577,"2005-05-26 00:28:39",5.99
151,"2005-05-26 00:37:28","2005-05-30 06:28:28",4,14,"BETTY WHITE",1,"Lethbridge, Canada",646,"OUTBREAK DIVINE",10,Games,358,"2005-05-26 00:37:28",0.99
152,"2005-05-26 00:41:10","2005-06-03 06:05:10",8,57,"EVELYN MORGAN",1,"Lethbridge, Canada",575,"MIDSUMMER GROUNDHOG",6,Documentary,1565,"2005-05-26 00:41:10",9.99
153,"2005-05-26 00:47:47","2005-05-27 21:28:47",1,348,"ROGER QUINTANILLA",2,"Woodridge, Australia",849,"STORM HAPPINESS",2,Animation,9398,"2005-05-26 00:47:47",0.99
154,"2005-05-26 00:55:56","2005-05-29 23:18:56",3,185,"ROBERTA HARPER",1,"Lethbridge, Canada",299,"FACTORY DRAGON",16,Travel,5021,"2005-05-26 00:55:56",0.99
155,"2005-05-26 01:15:05","2005-06-01 00:03:05",6,551,"CLAYTON BARBEE",2,"Woodridge, Australia",65,"BEHAVIOR RUNAWAY",11,Horror,14780,"2005-05-26 01:15:05",7.99
156,"2005-05-26 01:19:05","2005-05-27 23:43:05",1,462,"WARREN SHERROD",1,"Lethbridge, Canada",702,"PULP BEVERLY",11,Horror,12468,"2005-05-26 01:19:05",2.99
157,"2005-05-26 01:25:21","2005-05-26 21:17:21",0,344,"HENRY BILLINGSLEY",1,"Lethbridge, Canada",197,"CRUSADE HONEY",15,Sports,9295,"2005-05-26 01:25:21",2.99
158,"2005-05-26 01:27:11","2005-06-03 00:30:11",8,354,"JUSTIN NGO",1,"Lethbridge, Canada",523,"LIGHTS DEER",4,Classics,9552,"2005-05-26 01:27:11",1.99
159,"2005-05-26 01:34:28","2005-05-29 04:00:28",3,505,"RAFAEL ABNEY",1,"Lethbridge, Canada",757,"SAGEBRUSH CLUELESS",6,Documentary,13605,"2005-05-26 01:34:28",2.99
160,"2005-05-26 01:46:20","2005-06-01 05:45:20",6,290,"KRISTINA CHAMBERS",2,"Woodridge, Australia",410,"HEAVEN FREEDOM",5,Comedy,7844,"2005-05-26 01:46:20",2.99
161,"2005-05-26 01:51:48","2005-05-27 05:42:48",1,182,"RENEE LANE",1,"Lethbridge, Canada",646,"OUTBREAK DIVINE",10,Games,4948,"2005-05-26 01:51:48",0.99
162,"2005-05-26 02:02:05","2005-05-27 03:38:05",1,296,"RAMONA HALE",1,"Lethbridge, Canada",272,"EDGE KISSING",7,Drama,8017,"2005-05-26 02:02:05",4.99
163,"2005-05-26 02:26:23","2005-06-04 06:36:23",9,104,"RITA GRAHAM",1,"Lethbridge, Canada",501,"KISSING DOLLS",1,Action,2800,"2005-05-26 02:26:23",10.99
164,"2005-05-26 02:26:49","2005-05-28 00:32:49",2,151,"MEGAN PALMER",1,"Lethbridge, Canada",239,"DOGMA FAMILY",2,Animation,4109,"2005-05-26 02:26:49",4.99
165,"2005-05-26 02:28:36","2005-06-02 03:21:36",7,33,"ANNA HILL",1,"Lethbridge, Canada",600,"MOTIONS DETAILS",11,Horror,907,"2005-05-26 02:28:36",2.99
166,"2005-05-26 02:49:11","2005-05-31 01:28:11",5,322,"JASON MORRISSEY",2,"Woodridge, Australia",850,"STORY SIDE",1,Action,8695,"2005-05-26 02:49:11",0.99
167,"2005-05-26 02:50:31","2005-05-27 03:07:31",1,401,"TONY CARRANZA",2,"Woodridge, Australia",190,"CREEPERS KANE",4,Classics,10834,"2005-05-26 02:50:31",4.99
168,"2005-05-26 03:07:43","2005-06-02 02:09:43",7,469,"WESLEY BULL",2,"Woodridge, Australia",595,"MOON BUNCH",9,Foreign,12650,"2005-05-26 03:07:43",0.99
169,"2005-05-26 03:09:30","2005-05-27 01:37:30",1,381,"BOBBY BOUDREAU",1,"Lethbridge, Canada",382,"GRIT CLOCKWORK",10,Games,10307,"2005-05-26 03:09:30",0.99
170,"2005-05-26 03:11:12","2005-06-02 03:53:12",7,107,"FLORENCE WOODS",2,"Woodridge, Australia",806,"SLEEPY JAPANESE",13,New,2873,"2005-05-26 03:11:12",5.99
171,"2005-05-26 03:14:15","2005-06-03 00:24:15",8,400,"BRYAN HARDISON",2,"Woodridge, Australia",979,"WITCHES PANIC",7,Drama,10807,"2005-05-26 03:14:15",6.99
172,"2005-05-26 03:17:42","2005-05-29 04:11:42",3,176,"JUNE CARROLL",2,"Woodridge, Australia",630,"NOTTING SPEAKEASY",7,Drama,4763,"2005-05-26 03:17:42",0.99
173,"2005-05-26 03:42:10","2005-05-28 01:37:10",2,533,"JESSIE MILAM",1,"Lethbridge, Canada",786,"SHEPHERD MIDSUMMER",3,Children,14339,"2005-05-26 03:42:10",0.99
174,"2005-05-26 03:44:10","2005-05-28 07:13:10",2,552,"HUGH WALDROP",2,"Woodridge, Australia",862,"SUMMER SCARFACE",4,Classics,14806,"2005-05-26 03:44:10",0.99
175,"2005-05-26 03:46:26","2005-06-03 06:01:26",8,47,"FRANCES PARKER",1,"Lethbridge, Canada",947,"VISION TORQUE",9,Foreign,1290,"2005-05-26 03:46:26",3.99
176,"2005-05-26 03:47:39","2005-06-01 02:36:39",6,250,"JO FOWLER",2,"Woodridge, Australia",187,"CRANES RESERVOIR",15,Sports,6738,"2005-05-26 03:47:39",3.99
177,"2005-05-26 04:14:29","2005-06-01 08:16:29",6,548,"ALLAN CORNISH",1,"Lethbridge, Canada",775,"SEATTLE EXPECATIONS",7,Drama,14709,"2005-05-26 04:14:29",6.99
178,"2005-05-26 04:21:46","2005-06-04 07:09:46",9,196,"ALMA AUSTIN",2,"Woodridge, Australia",326,"FLYING HOOK",2,Animation,5282,"2005-05-26 04:21:46",5.99
179,"2005-05-26 04:26:06","2005-06-03 10:06:06",8,19,"RUTH MARTINEZ",2,"Woodridge, Australia",563,"MASSACRE USUAL",10,Games,492,"2005-05-26 04:26:06",6.99
180,"2005-05-26 04:46:23","2005-06-01 09:58:23",6,75,"TAMMY SANDERS",2,"Woodridge, Australia",603,"MOVIE SHAKESPEARE",8,Family,2021,"2005-05-26 04:46:23",4.99
181,"2005-05-26 04:47:06","2005-05-29 06:34:06",3,587,"SERGIO STANFIELD",2,"Woodridge, Australia",527,"LOLA AGENT",11,Horror,15709,"2005-05-26 04:47:06",4.99
182,"2005-05-26 04:49:17","2005-06-01 05:43:17",6,237,"TANYA GILBERT",1,"Lethbridge, Canada",961,"WASH HEAVENLY",9,Foreign,6387,"2005-05-26 04:49:17",4.99
183,"2005-05-26 05:01:18","2005-06-01 09:04:18",6,254,"MAXINE SILVA",1,"Lethbridge, Canada",631,"NOVOCAINE FLIGHT",15,Sports,6839,"2005-05-26 05:01:18",2.99
184,"2005-05-26 05:29:49","2005-05-28 10:10:49",2,556,"ARMANDO GRUBER",2,"Woodridge, Australia",429,"HONEY TIES",15,Sports,14890,"2005-05-26 05:29:49",0.99
185,"2005-05-26 05:30:03","2005-06-02 09:48:03",7,125,"ETHEL WEBB",1,"Lethbridge, Canada",571,"METAL ARMAGEDDON",6,Documentary,3354,"2005-05-26 05:30:03",3.99
186,"2005-05-26 05:32:52","2005-06-03 07:19:52",8,468,"TIM CARY",1,"Lethbridge, Canada",391,"HALF OUTFIELD",8,Family,12612,"2005-05-26 05:32:52",4.99
187,"2005-05-26 05:42:37","2005-06-04 00:38:37",9,515,"ANDRE RAPP",2,"Woodridge, Australia",872,"SWEET BROTHERHOOD",16,Travel,13860,"2005-05-26 05:42:37",8.99
188,"2005-05-26 05:47:12","2005-05-26 23:48:12",0,243,"LYDIA BURKE",2,"Woodridge, Australia",734,"ROAD ROXANNE",6,Documentary,6566,"2005-05-26 05:47:12",4.99
189,"2005-05-26 06:01:41","2005-05-27 06:11:41",1,247,"STELLA MORENO",1,"Lethbridge, Canada",219,"DEEP CRUSADE",6,Documentary,6677,"2005-05-26 06:01:41",4.99
190,"2005-05-26 06:11:28","2005-06-01 09:44:28",6,533,"JESSIE MILAM",2,"Woodridge, Australia",863,"SUN CONFESSIONS",14,Sci-Fi,14340,"2005-05-26 06:11:28",1.99
191,"2005-05-26 06:14:06","2005-05-28 05:33:06",2,412,"ALLEN BUTTERFIELD",2,"Woodridge, Australia",951,"VOYAGE LEGALLY",4,Classics,11149,"2005-05-26 06:14:06",0.99
192,"2005-05-26 06:20:37","2005-06-02 10:57:37",7,437,"RANDALL NEUMANN",1,"Lethbridge, Canada",413,"HEDWIG ALTER",5,Comedy,11773,"2005-05-26 06:20:37",2.99
193,"2005-05-26 06:41:48","2005-05-30 06:21:48",4,270,"LEAH CURTIS",2,"Woodridge, Australia",851,"STRAIGHT HOURS",15,Sports,7304,"2005-05-26 06:41:48",1.99
194,"2005-05-26 06:52:33","2005-05-30 04:08:33",4,29,"ANGELA HERNANDEZ",1,"Lethbridge, Canada",295,"EXPENDABLE STALLION",6,Documentary,782,"2005-05-26 06:52:33",1.99
195,"2005-05-26 06:52:36","2005-05-31 02:47:36",5,564,"BOB PFEIFFER",2,"Woodridge, Australia",112,"CALENDAR GUNFIGHT",9,Foreign,15102,"2005-05-26 06:52:36",5.99
196,"2005-05-26 06:55:58","2005-05-27 10:54:58",1,184,"VIVIAN RUIZ",1,"Lethbridge, Canada",43,"ATLANTIS CAUSE",8,Family,4997,"2005-05-26 06:55:58",2.99
197,"2005-05-26 06:59:21","2005-06-03 05:04:21",8,546,"KELLY KNOTT",2,"Woodridge, Australia",915,"TRUMAN CRAZY",1,Action,14660,"2005-05-26 06:59:21",5.99
198,"2005-05-26 07:03:49","2005-06-04 11:45:49",9,54,"TERESA ROGERS",2,"Woodridge, Australia",388,"GUNFIGHT MOON",5,Comedy,1484,"2005-05-26 07:03:49",4.99
199,"2005-05-26 07:11:58","2005-05-28 09:06:58",2,71,"KATHY JAMES",1,"Lethbridge, Canada",462,"INSIDER ARIZONA",12,Music,1910,"2005-05-26 07:11:58",2.99
200,"2005-05-26 07:12:21","2005-05-31 12:07:21",5,321,"KEVIN SCHULER",2,"Woodridge, Australia",856,"STREETCAR INTENTIONS",11,Horror,8673,"2005-05-26 07:12:21",4.99
201,"2005-05-26 07:13:45","2005-06-04 02:02:45",9,444,"MARCUS HIDALGO",2,"Woodridge, Australia",169,"COMFORTS RUSH",16,Travel,11969,"2005-05-26 07:13:45",8.99
202,"2005-05-26 07:27:36","2005-06-02 03:52:36",7,20,"SHARON ROBINSON",1,"Lethbridge, Canada",147,"CHOCOLAT HARRY",8,Family,514,"2005-05-26 07:27:36",2.99
203,"2005-05-26 07:27:57","2005-06-03 12:52:57",8,109,"EDNA WEST",2,"Woodridge, Australia",740,"ROLLERCOASTER BRINGING",11,Horror,2933,"2005-05-26 07:27:57",5.99
204,"2005-05-26 07:30:37","2005-05-30 08:11:37",4,528,"CLAUDE HERZOG",1,"Lethbridge, Canada",401,"HAROLD FRENCH",7,Drama,14205,"2005-05-26 07:30:37",0.99
205,"2005-05-26 07:59:37","2005-05-29 09:43:37",3,114,"GRACE ELLIS",2,"Woodridge, Australia",68,"BETRAYED REAR",3,Children,3058,"2005-05-26 07:59:37",4.99
206,"2005-05-26 08:01:54","2005-05-27 06:26:54",1,345,"CARL ARTIS",2,"Woodridge, Australia",374,"GRAFFITI LOVE",14,Sci-Fi,9313,"2005-05-26 08:01:54",0.99
207,"2005-05-26 08:04:38","2005-05-27 09:32:38",1,47,"FRANCES PARKER",1,"Lethbridge, Canada",21,"AMERICAN CIRCUS",1,Action,1291,"2005-05-26 08:04:38",4.99
208,"2005-05-26 08:10:22","2005-05-27 03:55:22",1,274,"NAOMI JENNINGS",1,"Lethbridge, Canada",803,"SLACKER LIAISONS",7,Drama,7403,"2005-05-26 08:10:22",4.99
209,"2005-05-26 08:14:01","2005-05-27 09:00:01",1,379,"CARLOS COUGHLIN",2,"Woodridge, Australia",159,"CLOSER BANG",5,Comedy,10248,"2005-05-26 08:14:01",4.99
210,"2005-05-26 08:14:15","2005-05-27 12:12:15",1,391,"CLARENCE GAMEZ",2,"Woodridge, Australia",391,"HALF OUTFIELD",8,Family,10589,"2005-05-26 08:14:15",2.99
211,"2005-05-26 08:33:10","2005-05-28 14:09:10",2,170,"BEATRICE ARNOLD",2,"Woodridge, Australia",872,"SWEET BROTHERHOOD",16,Travel,4604,"2005-05-26 08:33:10",2.99
212,"2005-05-26 08:34:41","2005-05-30 12:46:41",4,59,"CHERYL MURPHY",1,"Lethbridge, Canada",167,"COMA HEAD",16,Travel,1620,"2005-05-26 08:34:41",4.99
213,"2005-05-26 08:44:08","2005-05-31 12:33:08",5,394,"CHRIS BROTHERS",2,"Woodridge, Australia",329,"FORREST SONS",1,Action,10672,"2005-05-26 08:44:08",3.99
214,"2005-05-26 08:48:49","2005-05-31 04:06:49",5,98,"LILLIAN GRIFFIN",1,"Lethbridge, Canada",319,"FISH OPUS",14,Sci-Fi,2639,"2005-05-26 08:48:49",3.99
215,"2005-05-26 09:02:47","2005-05-28 09:45:47",2,197,"SUE PETERS",1,"Lethbridge, Canada",149,"CHRISTMAS MOONSHINE",3,Children,5317,"2005-05-26 09:02:47",0.99
216,"2005-05-26 09:17:43","2005-06-03 08:21:43",8,91,"LOIS BUTLER",1,"Lethbridge, Canada",306,"FEATHERS METAL",10,Games,2469,"2005-05-26 09:17:43",5.99
217,"2005-05-26 09:24:26","2005-05-31 03:24:26",5,121,"JOSEPHINE GOMEZ",1,"Lethbridge, Canada",961,"WASH HEAVENLY",9,Foreign,3254,"2005-05-26 09:24:26",4.99
218,"2005-05-26 09:27:09","2005-06-04 11:53:09",9,309,"CHRISTOPHER GRECO",2,"Woodridge, Australia",496,"KICK SAVANNAH",16,Travel,8381,"2005-05-26 09:27:09",6.99
219,"2005-05-26 09:41:45","2005-05-28 04:40:45",2,489,"RICARDO MEADOR",2,"Woodridge, Australia",676,"PHILADELPHIA WIFE",15,Sports,13188,"2005-05-26 09:41:45",4.99
220,"2005-05-26 10:06:49","2005-06-01 07:43:49",6,542,"LONNIE TIRADO",1,"Lethbridge, Canada",279,"ELIZABETH SHANE",15,Sports,14577,"2005-05-26 10:06:49",4.99
221,"2005-05-26 10:14:09","2005-05-29 05:57:09",3,143,"LESLIE GORDON",1,"Lethbridge, Canada",783,"SHANE DARKNESS",16,Travel,3857,"2005-05-26 10:14:09",2.99
222,"2005-05-26 10:14:38","2005-05-31 08:36:38",5,83,"LOUISE JENKINS",2,"Woodridge, Australia",602,"MOURNING PURPLE",14,Sci-Fi,2244,"2005-05-26 10:14:38",0.99
223,"2005-05-26 10:15:23","2005-05-30 11:43:23",4,460,"LEON BOSTIC",1,"Lethbridge, Canada",686,"PLUTO OLEANDER",13,New,12415,"2005-05-26 10:15:23",4.99
224,"2005-05-26 10:18:27","2005-06-04 06:59:27",9,318,"BRIAN WYMAN",1,"Lethbridge, Canada",933,"VAMPIRE WHALE",13,New,8611,"2005-05-26 10:18:27",9.99
225,"2005-05-26 10:27:50","2005-06-01 07:01:50",6,467,"ALVIN DELOACH",1,"Lethbridge, Canada",141,"CHICAGO NORTH",10,Games,12582,"2005-05-26 10:27:50",4.99
226,"2005-05-26 10:44:04","2005-05-31 13:26:04",5,221,"BESSIE MORRISON",1,"Lethbridge, Canada",911,"TRIP NEWTON",1,Action,5975,"2005-05-26 10:44:04",4.99
227,"2005-05-26 10:51:46","2005-05-30 07:24:46",4,301,"ROBERT BAUGHMAN",2,"Woodridge, Australia",48,"BACKLASH UNDEFEATED",3,Children,8168,"2005-05-26 10:51:46",5.99
228,"2005-05-26 10:54:28","2005-06-04 09:39:28",9,571,"JOHNNIE CHISHOLM",2,"Woodridge, Australia",113,"CALIFORNIA BIRDS",15,Sports,15288,"2005-05-26 10:54:28",9.99
229,"2005-05-26 11:19:20","2005-05-31 11:56:20",5,312,"MARK RINEHART",1,"Lethbridge, Canada",251,"DRAGONFLY STRANGERS",13,New,8455,"2005-05-26 11:19:20",4.99
230,"2005-05-26 11:31:50","2005-05-30 15:22:50",4,58,"JEAN BELL",1,"Lethbridge, Canada",242,"DOOM DANCING",5,Comedy,1593,"2005-05-26 11:31:50",0.99
231,"2005-05-26 11:31:59","2005-05-27 07:27:59",1,365,"BRUCE SCHWARZ",2,"Woodridge, Australia",878,"TEEN APOLLO",16,Travel,9859,"2005-05-26 11:31:59",4.99
232,"2005-05-26 11:38:05","2005-05-27 08:42:05",1,256,"MABEL HOLLAND",2,"Woodridge, Australia",646,"OUTBREAK DIVINE",10,Games,6890,"2005-05-26 11:38:05",0.99
233,"2005-05-26 11:43:44","2005-05-28 17:28:44",2,531,"JAMIE WAUGH",2,"Woodridge, Australia",156,"CLERKS ANGELS",6,Documentary,14282,"2005-05-26 11:43:44",4.99
234,"2005-05-26 11:47:20","2005-06-03 10:39:20",8,566,"CASEY MENA",1,"Lethbridge, Canada",292,"EXCITEMENT EVE",1,Action,15155,"2005-05-26 11:47:20",5.99
235,"2005-05-26 11:51:09","2005-06-04 09:36:09",9,119,"SHERRY MARSHALL",2,"Woodridge, Australia",773,"SEABISCUIT PUNK",15,Sports,3189,"2005-05-26 11:51:09",5.99
236,"2005-05-26 11:53:49","2005-05-28 13:55:49",2,446,"THEODORE CULP",2,"Woodridge, Australia",280,"EMPIRE MALKOVICH",3,Children,12026,"2005-05-26 11:53:49",0.99
237,"2005-05-26 12:15:13","2005-05-29 18:10:13",3,536,"FERNANDO CHURCHILL",2,"Woodridge, Australia",54,"BANGER PINOCCHIO",12,Music,14428,"2005-05-26 12:15:13",0.99
238,"2005-05-26 12:30:22","2005-05-27 06:49:22",1,211,"STACEY MONTGOMERY",1,"Lethbridge, Canada",112,"CALENDAR GUNFIGHT",9,Foreign,5719,"2005-05-26 12:30:22",4.99
239,"2005-05-26 12:30:26","2005-06-01 13:26:26",6,49,"JOYCE EDWARDS",1,"Lethbridge, Canada",26,"ANNIE IDENTITY",14,Sci-Fi,1330,"2005-05-26 12:30:26",3.99
240,"2005-05-26 12:40:23","2005-06-04 07:22:23",9,103,"GLADYS HAMILTON",1,"Lethbridge, Canada",749,"RULES HUMAN",11,Horror,2769,"2005-05-26 12:40:23",7.99
241,"2005-05-26 12:49:01","2005-05-28 11:43:01",2,245,"COURTNEY DAY",2,"Woodridge, Australia",970,"WESTWARD SEABISCUIT",4,Classics,6623,"2005-05-26 12:49:01",0.99
242,"2005-05-26 13:05:08","2005-06-02 15:26:08",7,214,"KRISTIN JOHNSTON",1,"Lethbridge, Canada",454,"IMPACT ALADDIN",12,Music,5801,"2005-05-26 13:05:08",1.99
243,"2005-05-26 13:06:05","2005-06-03 17:28:05",8,543,"LANCE PEMBERTON",1,"Lethbridge, Canada",375,"GRAIL FRANKENSTEIN",1,Action,14595,"2005-05-26 13:06:05",6.99
244,"2005-05-26 13:40:40","2005-05-31 11:58:40",5,257,"MARSHA DOUGLAS",2,"Woodridge, Australia",232,"DIRTY ACE",10,Games,6920,"2005-05-26 13:40:40",2.99
245,"2005-05-26 13:46:59","2005-05-27 09:58:59",1,158,"VERONICA STONE",1,"Lethbridge, Canada",668,"PEAK FOREVER",15,Sports,4292,"2005-05-26 13:46:59",4.99
246,"2005-05-26 13:57:07","2005-05-29 10:12:07",3,240,"MARLENE WELCH",1,"Lethbridge, Canada",621,"NETWORK PEAK",8,Family,6474,"2005-05-26 13:57:07",2.99
247,"2005-05-26 14:01:05","2005-05-28 13:38:05",2,102,"CRYSTAL FORD",1,"Lethbridge, Canada",892,"TITANIC BOONDOCK",2,Animation,2736,"2005-05-26 14:01:05",4.99
248,"2005-05-26 14:07:58","2005-05-31 14:03:58",5,545,"JULIO NOLAND",2,"Woodridge, Australia",416,"HIGHBALL POTTER",9,Foreign,14639,"2005-05-26 14:07:58",0.99
249,"2005-05-26 14:19:09","2005-05-28 17:47:09",2,472,"GREG ROBINS",1,"Lethbridge, Canada",530,"LORD ARIZONA",1,Action,12750,"2005-05-26 14:19:09",2.99
250,"2005-05-26 14:30:24","2005-05-27 08:50:24",1,539,"MATHEW BOLIN",1,"Lethbridge, Canada",81,"BLINDNESS GUN",14,Sci-Fi,14507,"2005-05-26 14:30:24",4.99
251,"2005-05-26 14:35:40","2005-05-29 17:17:40",3,204,"ROSEMARY SCHMIDT",2,"Woodridge, Australia",948,"VOICE PEACH",13,New,5516,"2005-05-26 14:35:40",0.99
252,"2005-05-26 14:39:53","2005-06-02 14:48:53",7,187,"BRITTANY RILEY",1,"Lethbridge, Canada",267,"EAGLES PANKY",13,New,5074,"2005-05-26 14:39:53",7.99
253,"2005-05-26 14:43:14","2005-05-27 12:21:14",1,416,"JEFFERY PINSON",2,"Woodridge, Australia",650,"PACIFIC AMISTAD",6,Documentary,11239,"2005-05-26 14:43:14",0.99
254,"2005-05-26 14:43:48","2005-05-31 09:19:48",5,390,"SHAWN HEATON",2,"Woodridge, Australia",398,"HANOVER GALAXY",12,Music,10555,"2005-05-26 14:43:48",4.99
255,"2005-05-26 14:52:15","2005-05-27 12:45:15",1,114,"GRACE ELLIS",1,"Lethbridge, Canada",719,"RECORDS ZORRO",15,Sports,3059,"2005-05-26 14:52:15",4.99
256,"2005-05-26 15:20:58","2005-05-31 15:58:58",5,436,"TROY QUIGLEY",1,"Lethbridge, Canada",702,"PULP BEVERLY",11,Horror,11744,"2005-05-26 15:20:58",3.99
257,"2005-05-26 15:27:05","2005-05-29 16:25:05",3,373,"LOUIS LEONE",1,"Lethbridge, Canada",563,"MASSACRE USUAL",10,Games,10088,"2005-05-26 15:27:05",4.99
258,"2005-05-26 15:28:14","2005-05-30 18:38:14",4,502,"BRETT CORNWELL",1,"Lethbridge, Canada",773,"SEABISCUIT PUNK",15,Sports,13511,"2005-05-26 15:28:14",2.99
259,"2005-05-26 15:32:46","2005-06-04 15:27:46",9,482,"MAURICE CRAWLEY",2,"Woodridge, Australia",6,"AGENT TRUMAN",9,Foreign,13008,"2005-05-26 15:32:46",8.99
260,"2005-05-26 15:42:20","2005-05-31 13:21:20",5,21,"MICHELLE CLARK",1,"Lethbridge, Canada",96,"BREAKING HOME",13,New,544,"2005-05-26 15:42:20",3.99
261,"2005-05-26 15:44:23","2005-06-02 09:47:23",7,414,"VINCENT RALSTON",2,"Woodridge, Australia",301,"FAMILY SWEET",11,Horror,11192,"2005-05-26 15:44:23",3.99
262,"2005-05-26 15:46:56","2005-05-28 15:49:56",2,236,"MARCIA DEAN",1,"Lethbridge, Canada",927,"UPRISING UPTOWN",1,Action,6344,"2005-05-26 15:46:56",2.99
263,"2005-05-26 15:47:40","2005-05-30 10:07:40",4,449,"OSCAR AQUINO",2,"Woodridge, Australia",256,"DROP WATERFRONT",15,Sports,12114,"2005-05-26 15:47:40",4.99
264,"2005-05-26 16:00:49","2005-05-27 10:12:49",1,251,"VICKIE BREWER",2,"Woodridge, Australia",449,"IDENTITY LOVER",14,Sci-Fi,6757,"2005-05-26 16:00:49",2.99
265,"2005-05-26 16:07:38","2005-06-01 14:20:38",6,303,"WILLIAM SATTERFIELD",1,"Lethbridge, Canada",492,"JUNGLE CLOSER",13,New,8217,"2005-05-26 16:07:38",0.99
266,"2005-05-26 16:08:05","2005-05-27 10:55:05",1,263,"HILDA HOPKINS",2,"Woodridge, Australia",727,"RESURRECTION SILVERADO",8,Family,7099,"2005-05-26 16:08:05",0.99
267,"2005-05-26 16:16:21","2005-05-30 16:53:21",4,417,"TRAVIS ESTEP",2,"Woodridge, Australia",268,"EARLY HOME",2,Animation,11270,"2005-05-26 16:16:21",4.99
268,"2005-05-26 16:19:08","2005-05-27 14:35:08",1,75,"TAMMY SANDERS",1,"Lethbridge, Canada",374,"GRAFFITI LOVE",14,Sci-Fi,2022,"2005-05-26 16:19:08",0.99
269,"2005-05-26 16:19:46","2005-05-27 15:59:46",1,322,"JASON MORRISSEY",1,"Lethbridge, Canada",767,"SCALAWAG DUCK",12,Music,8696,"2005-05-26 16:19:46",4.99
270,"2005-05-26 16:20:56","2005-06-03 12:40:56",8,200,"JEANNE LAWSON",2,"Woodridge, Australia",46,"AUTUMN CROW",10,Games,5418,"2005-05-26 16:20:56",9.99
271,"2005-05-26 16:22:01","2005-06-03 17:30:01",8,92,"TINA SIMMONS",1,"Lethbridge, Canada",521,"LIES TREATMENT",7,Drama,2504,"2005-05-26 16:22:01",5.99
272,"2005-05-26 16:27:11","2005-06-03 13:10:11",8,71,"KATHY JAMES",2,"Woodridge, Australia",216,"DAY UNFAITHFUL",13,New,1911,"2005-05-26 16:27:11",9.99
273,"2005-05-26 16:29:36","2005-05-29 18:49:36",3,193,"KATIE ELLIOTT",1,"Lethbridge, Canada",349,"GANGS PRIDE",2,Animation,5219,"2005-05-26 16:29:36",2.99
274,"2005-05-26 16:48:51","2005-06-03 18:17:51",8,311,"PAUL TROUT",1,"Lethbridge, Canada",142,"CHICKEN HELLFIGHTERS",6,Documentary,8432,"2005-05-26 16:48:51",5.99
275,"2005-05-26 17:09:53","2005-06-04 22:35:53",9,133,"PAULINE HENRY",2,"Woodridge, Australia",374,"GRAFFITI LOVE",14,Sci-Fi,3586,"2005-05-26 17:09:53",6.99
276,"2005-05-26 17:16:07","2005-06-03 12:59:07",8,58,"JEAN BELL",1,"Lethbridge, Canada",271,"EASY GLADIATOR",1,Action,1594,"2005-05-26 17:16:07",7.99
